distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
1975.32,m,1264 Main St,Delta-Sonic,,N,Buffalo,DEL,N,US,ERIE,514,N,N,,716-566-5166,06:00-21:00,,Y,42.907823,33454002,-78.867251,,N,06:00-21:00,"{u'latLng': {u'lat': 42.907823, u'lng': -78.867251}}",cb5b3b7f-4e90-4a9a-8798-da38612c2672,U1XXX,Dunkin Donuts,716-541-2116,14209,342152,06:00-21:00,GC,NY,06:00-18:00,,06:00-21:00,06:00-21:00,Y,https://www.dunkindonuts.com,06:00-21:00,E,cb5b3b7f-4e90-4a9a-8798-da38612c2672,Dunkin Donuts,1691,"[42.907823, -78.867251]",mqap.33454_DunkinDonuts
1975.44,m,665 Elm St,Roswell Hospital,,N,Buffalo,,N,US,Erie,514,N,Y,,--,06:00-20:00,,,42.898818,33454002,-78.864586,Y,Y,06:00-20:00,"{u'latLng': {u'lat': 42.898818, u'lng': -78.864586}}",5368b9db-22f7-43a7-bf12-8e01ce13d4b7,U1XXX,Dunkin Donuts,716-845-2300,14203,351688,06:00-14:00,HM,NY,06:00-12:00,,06:00-20:00,06:00-20:00,Y,https://www.dunkindonuts.com,06:00-20:00,N,5368b9db-22f7-43a7-bf12-8e01ce13d4b7,Dunkin Donuts,1692,"[42.898818, -78.864586]",mqap.33454_DunkinDonuts
1975.64,m,1950 E Jefferson St,Hess,,N,Brooksville,HES,N,US,Hernando,539,N,N,,--,05:00-23:00,,Y,28.545465,33454002,-82.377306,,N,05:00-23:00,"{u'latLng': {u'lat': 28.545465, u'lng': -82.377306}}",671e1ab0-a122-4a3b-836c-d63a8b31124f,U1XXX,Dunkin Donuts,352-799-5521,34601,350056,05:00-23:00,HE,FL,05:00-23:00,,05:00-23:00,05:00-23:00,N,https://www.dunkindonuts.com,05:00-23:00,E,671e1ab0-a122-4a3b-836c-d63a8b31124f,Dunkin Donuts,1693,"[28.545465, -82.377306]",mqap.33454_DunkinDonuts
1975.8,m,5073 Camp Rd,,,N,Hamburg,MOB,N,US,Erie,514,Y,Y,,716-648-4186,05:00-22:00,,Y,42.749602,33454002,-78.853702,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.749602, u'lng': -78.853702}}",21844d52-465e-42c4-8111-7dbf7bece7eb,U1XXX,Dunkin Donuts,716-648-4185,14075,345717,06:00-22:00,GC,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,21844d52-465e-42c4-8111-7dbf7bece7eb,Dunkin Donuts,1694,"[42.749602, -78.853702]",mqap.33454_DunkinDonuts
1976,m,1264 S Boston Rd,WilcoHess,Y,Y,Danville,WH,N,US,Danville City,573,N,N,,--,06:00-00:00,,,36.605358,33454002,-79.476517,,N,06:00-23:00,"{u'latLng': {u'lat': 36.605358, u'lng': -79.476517}}",e114b9d5-3e48-4554-b15a-3245224bcbb8,U1XXX,Dunkin Donuts,434-791-3896,24540,347056,06:00-00:00,HE,VA,07:00-23:00,,06:00-23:00,06:00-23:00,N,https://www.dunkindonuts.com,06:00-23:00,E,e114b9d5-3e48-4554-b15a-3245224bcbb8,Dunkin Donuts,1695,"[36.605358, -79.476517]",mqap.33454_DunkinDonuts
1976.03,m,8520 Baymeadows Rd,,,N,Jacksonville,,N,US,Duval,561,Y,Y,,904-322-7598,24HOURS,,Y,30.220443,33454002,-81.581072,Y,Y,24HOURS,"{u'latLng': {u'lat': 30.220443, u'lng': -81.581072}}",54b3d6ad-aea5-4120-abc1-08530769819c,U1XXX,Dunkin Donuts,904-322-7196,32256,351509,24HOURS,EC,FL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,54b3d6ad-aea5-4120-abc1-08530769819c,Dunkin Donuts,1696,"[30.220443, -81.581072]",mqap.33454_DunkinDonuts
1976.17,m,2200 Sheridan Dr,,,N,Tonawanda,,N,US,Erie,514,Y,Y,,--,05:00-23:00,,Y,42.98103,33454002,-78.85277,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.98103, u'lng': -78.85277}}",1843f99a-d773-482e-8197-fdf939a6a50b,U1XXX,Dunkin Donuts,716-873-4077,14223,339864,05:00-23:00,FS,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,1843f99a-d773-482e-8197-fdf939a6a50b,Dunkin Donuts,1697,"[42.98103, -78.85277]",mqap.33454_DunkinDonuts
1976.22,m,4419 Southside Blvd,,Y,N,Jacksonville,,Y,US,Duval,561,Y,Y,,--,04:00-23:00,,Y,30.266173,33454002,-81.557517,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 30.266173, u'lng': -81.557517}}",a53b0a58-2a39-4ccc-980d-2204d3619f40,U1XXX,Dunkin Donuts,904-997-6996,32216,349921,04:00-23:00,FS,FL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,a53b0a58-2a39-4ccc-980d-2204d3619f40,Dunkin Donuts,1698,"[30.266173, -81.557517]",mqap.33454_DunkinDonuts
1976.27,m,2225 Colvin Blvd,,,N,Tonawanda,,N,US,Erie,514,Y,Y,,--,05:00-22:00,,Y,42.998368,33454002,-78.851414,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.998368, u'lng': -78.851414}}",36825d95-7834-4a17-bb32-001688d8bf35,U1XXX,Dunkin Donuts,716-834-2034,14150,350930,05:00-22:00,FS,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,E,36825d95-7834-4a17-bb32-001688d8bf35,Dunkin Donuts,1699,"[42.998368, -78.851414]",mqap.33454_DunkinDonuts
1976.3,m,10379 Atlantic Blvd,,Y,N,Jacksonville,,N,US,Duval,561,Y,Y,,904-642-2215,05:00-22:00,,Y,30.323751,33454002,-81.530896,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 30.323751, u'lng': -81.530896}}",cfac1c07-2d8e-41e7-ac78-30e48aad9c0d,U1XXX,Dunkin Donuts,904-642-2205,32225,306045,05:00-22:00,FS,FL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,cfac1c07-2d8e-41e7-ac78-30e48aad9c0d,Dunkin Donuts,1700,"[30.323751, -81.530896]",mqap.33454_DunkinDonuts
1976.53,m,12550 49th St,Hess,,N,Clearwater,HES,N,US,Pinellas,539,N,N,,--,05:00-00:00,,Y,27.885223,33454002,-82.700464,N,N,05:00-00:00,"{u'latLng': {u'lat': 27.885223, u'lng': -82.700464}}",e3b91ecf-ad68-486b-9096-ffb2a8f26e0d,U1XXX,Dunkin Donuts,617-312-7975,33762,344056,05:00-00:00,HE,FL,05:00-00:00,,05:00-00:00,05:00-00:00,N,https://www.dunkindonuts.com,05:00-00:00,E,e3b91ecf-ad68-486b-9096-ffb2a8f26e0d,Dunkin Donuts,1701,"[27.885223, -82.700464]",mqap.33454_DunkinDonuts
1976.57,m,401 Roberts Rd,,Y,N,Fruit Cove,HES,N,US,Saint Johns,561,N,N,,--,05:00-23:00,,Y,30.092271,33454002,-81.628126,,N,05:00-23:00,"{u'latLng': {u'lat': 30.092271, u'lng': -81.628126}}",a6ed2a8a-62c4-4eba-ba5c-99a0e722d832,U1XXX,Dunkin Donuts,904-287-2339,32259,347761,05:00-23:00,HE,FL,05:00-23:00,,05:00-23:00,05:00-23:00,N,https://www.dunkindonuts.com,05:00-23:00,E,a6ed2a8a-62c4-4eba-ba5c-99a0e722d832,Dunkin Donuts,1702,"[30.092271, -81.628126]",mqap.33454_DunkinDonuts
1976.92,m,3031 Monument Rd,,,N,Jacksonville,,Y,US,Duval,561,Y,Y,,--,05:00-22:00,,Y,30.363799,33454002,-81.502304,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 30.363799, u'lng': -81.502304}}",26013567-8ec3-44f4-bc89-86278a88f215,U1XXX,Dunkin Donuts,904-683-5522,32225,352469,05:00-22:00,EC,FL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,26013567-8ec3-44f4-bc89-86278a88f215,Dunkin Donuts,1703,"[30.363799, -81.502304]",mqap.33454_DunkinDonuts
1977.08,m,4599 66th St N,,,N,Kenneth City,,N,US,Pinellas,539,Y,Y,,--,05:00-23:00,,Y,27.813458,33454002,-82.728431,Y,Y,05:00-23:00,"{u'latLng': {u'lat': 27.813458, u'lng': -82.728431}}",858bc95a-1997-4f59-aed2-06728ddc0ca3,U1XXX,Dunkin Donuts,727-329-8998,33709,350016,05:00-23:00,FS,FL,05:00-23:00,,05:00-23:00,05:00-23:00,Y,https://www.dunkindonuts.com,05:00-23:00,Y,858bc95a-1997-4f59-aed2-06728ddc0ca3,Dunkin Donuts,1704,"[27.813458, -82.728431]",mqap.33454_DunkinDonuts
1977.09,m,5461 SE Maricamp Rd,,Y,N,Ocala,,N,US,Marion,534,Y,Y,,--,05:00-21:00,,Y,29.141688,33454002,-82.058697,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 29.141688, u'lng': -82.058697}}",182935f4-c1b2-4cd8-902e-3b077ba1a7ee,U1XXX,Dunkin Donuts,352-624-4020,34480,343303,05:00-21:00,FS,FL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,182935f4-c1b2-4cd8-902e-3b077ba1a7ee,Dunkin Donuts,1705,"[29.141688, -82.058697]",mqap.33454_DunkinDonuts
1977.2,m,3821 Lockport Rd,,,N,Sanborn,,N,US,Niagara,514,Y,Y,,715-731-4505,06:00-00:00,,Y,43.128229,33454002,-78.837744,Y,Y,06:00-00:00,"{u'latLng': {u'lat': 43.128229, u'lng': -78.837744}}",7509d3ce-317f-4a40-8f0b-4876f1b2ab7b,U1XXX,Dunkin Donuts,716-731-4505,14132,343927,06:00-00:00,GC,NY,06:00-00:00,,06:00-00:00,06:00-00:00,Y,https://www.dunkindonuts.com,06:00-00:00,N,7509d3ce-317f-4a40-8f0b-4876f1b2ab7b,Dunkin Donuts,1706,"[43.128229, -78.837744]",mqap.33454_DunkinDonuts
1977.22,m,3819 Forest Pkwy,,,N,North Tonawanda,SUN,N,US,Niagara,514,Y,Y,,--,06:00-22:00,,Y,43.063241,33454002,-78.834953,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 43.063241, u'lng': -78.834953}}",7f1574d6-5bdb-46d3-bb53-6d90142e87ac,U1XXX,Dunkin Donuts,716-264-4170,14120,350849,06:00-22:00,GC,NY,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,Y,7f1574d6-5bdb-46d3-bb53-6d90142e87ac,Dunkin Donuts,1707,"[43.063241, -78.834953]",mqap.33454_DunkinDonuts
1977.28,m,4909 S Park Ave,,,N,Hamburg,,N,US,Erie,514,Y,Y,,--,05:00-22:00,,Y,42.762737,33454002,-78.824865,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.762737, u'lng': -78.824865}}",a59c94d1-2afd-4f79-ad85-db836991f319,U1XXX,Dunkin Donuts,716-649-8340,14075,350602,05:00-22:00,GC,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,a59c94d1-2afd-4f79-ad85-db836991f319,Dunkin Donuts,1708,"[42.762737, -78.824865]",mqap.33454_DunkinDonuts
1977.5,m,3001 66th Street North,,,N,Saint Petersburg,HES,N,US,Pinellas,539,N,N,,--,24HOURS,,Y,27.799212,33454002,-82.728379,,N,24HOURS,"{u'latLng': {u'lat': 27.799212, u'lng': -82.728379}}",ae891b54-2c5e-444d-b8ed-7889797e3e82,U1XXX,Dunkin Donuts,727-343-0183,33710,346768,24HOURS,HE,FL,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,E,ae891b54-2c5e-444d-b8ed-7889797e3e82,Dunkin Donuts,1709,"[27.799212, -82.728379]",mqap.33454_DunkinDonuts
1977.59,m,11425 W. Hillsborough Ave,,,N,Tampa,HES,N,US,Hillsborough,539,N,N,,--,24HOURS,,Y,28.014198,33454002,-82.61376,,N,24HOURS,"{u'latLng': {u'lat': 28.014198, u'lng': -82.61376}}",564561b0-ec60-408e-a0f4-c4c4af3c087a,U1XXX,Dunkin Donuts,813-814-2989,33635,346620,24HOURS,HE,FL,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,E,564561b0-ec60-408e-a0f4-c4c4af3c087a,Dunkin Donuts,1710,"[28.014198, -82.61376]",mqap.33454_DunkinDonuts
1977.61,m,9978 Old Baymeadows Rd,Ste 5,Y,N,Jacksonville,,N,US,DUVAL,561,N,Y,,904-646-1079,05:00-23:00,,Y,30.220563,33454002,-81.552752,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 30.220563, u'lng': -81.552752}}",9f18920d-7b19-4efc-bbdc-5a5a75d96e53,U1XXX,Dunkin Donuts,904-646-1077,32256,310476,05:00-23:00,EC,FL,05:00-22:00,,05:00-23:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,9f18920d-7b19-4efc-bbdc-5a5a75d96e53,Dunkin Donuts,1711,"[30.220563, -81.552752]",mqap.33454_DunkinDonuts
1977.71,m,2155 Eggert Rd,,,N,Amherst,,N,US,Erie,514,Y,Y,,716-862-3856,05:00-22:00,,Y,42.97977,33454002,-78.822327,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.97977, u'lng': -78.822327}}",3421dc4a-ede2-468c-971b-5520377d82b9,U1XXX,Dunkin Donuts,716-862-3855,14226,343277,05:00-22:00,FS,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,3421dc4a-ede2-468c-971b-5520377d82b9,Dunkin Donuts,1712,"[42.97977, -78.822327]",mqap.33454_DunkinDonuts
1977.76,m,2112 Niagara Falls Blvd,,,N,Tonawanda,,N,US,Erie,514,Y,Y,,716-692-6680,05:00-22:00,,Y,43.011809,33454002,-78.822473,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 43.011809, u'lng': -78.822473}}",34a65580-ad32-450e-9318-faffabaecf87,U1XXX,Dunkin Donuts,716-692-6680,14150,337756,06:00-22:00,FS,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,34a65580-ad32-450e-9318-faffabaecf87,Dunkin Donuts,1713,"[43.011809, -78.822473]",mqap.33454_DunkinDonuts
1977.79,m,1355 Niagara Falls Blvd,Rte 62,,N,Amherst,DEL,N,US,Erie,514,N,Y,,--,06:00-22:30,,Y,42.9913,33454002,-78.82115,N,N,06:00-22:30,"{u'latLng': {u'lat': 42.9913, u'lng': -78.82115}}",ead21e6b-a3de-4d9b-8a8e-44b7b1dffe02,U1XXX,Dunkin Donuts,716-832-4050,14226,343889,06:00-22:30,GC,NY,06:00-22:30,,06:00-22:30,06:00-22:30,Y,https://www.dunkindonuts.com,06:00-22:30,E,ead21e6b-a3de-4d9b-8a8e-44b7b1dffe02,Dunkin Donuts,1714,"[42.9913, -78.82115]",mqap.33454_DunkinDonuts
1977.97,m,11657 Beach Blvd,,Y,N,Jacksonville,,N,US,Duval,561,Y,Y,,904-641-6491,04:00-22:00,,Y,30.28753,33454002,-81.516746,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 30.28753, u'lng': -81.516746}}",e98db2e9-0768-4a80-8526-420d51f7d39d,U1XXX,Dunkin Donuts,904-641-6494,32246,330487,04:00-22:00,FS,FL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,e98db2e9-0768-4a80-8526-420d51f7d39d,Dunkin Donuts,1715,"[30.28753, -81.516746]",mqap.33454_DunkinDonuts
1978.01,m,1010 State Road 16,,Y,N,Green Cove Springs,HES,N,US,Clay,561,N,N,,--,05:00-22:00,,Y,29.980541,33454002,-81.652476,,N,05:00-22:00,"{u'latLng': {u'lat': 29.980541, u'lng': -81.652476}}",8c6afc13-c482-44b1-ba5c-6ab0d37e03a7,U1XXX,Dunkin Donuts,904-529-8055,32043,347762,05:00-22:00,HE,FL,05:00-22:00,,05:00-22:00,05:00-22:00,N,https://www.dunkindonuts.com,05:00-22:00,E,8c6afc13-c482-44b1-ba5c-6ab0d37e03a7,Dunkin Donuts,1716,"[29.980541, -81.652476]",mqap.33454_DunkinDonuts
1978.08,m,3640 Main St,,,N,Amherst,,N,US,Erie,514,Y,Y,,716-446-9519,24HOURS,,Y,42.959542,33454002,-78.814377,Y,Y,24HOURS,"{u'latLng': {u'lat': 42.959542, u'lng': -78.814377}}",4bc9e79c-099c-4297-a2bd-dcb2dffdf5d0,U1XXX,Dunkin Donuts,716-446-9210,14226,343124,24HOURS,FS,NY,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,4bc9e79c-099c-4297-a2bd-dcb2dffdf5d0,Dunkin Donuts,1717,"[42.959542, -78.814377]",mqap.33454_DunkinDonuts
1978.27,m,1200 Pasadena Ave S,,,N,Pasadena,,N,US,Pinellas,539,Y,Y,,727-343-3436,05:00-21:00,,Y,27.757754,33454002,-82.736341,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 27.757754, u'lng': -82.736341}}",4474533d-e670-475a-bb89-7ae82b962d05,U1XXX,Dunkin Donuts,727-343-3435,33707,340751,05:00-21:00,FS,FL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,4474533d-e670-475a-bb89-7ae82b962d05,Dunkin Donuts,1718,"[27.757754, -82.736341]",mqap.33454_DunkinDonuts
1978.84,m,1280 Sweet Home Rd,,,N,Amherst,,N,US,Erie,514,Y,Y,,--,05:00-22:00,,Y,42.99671,33454002,-78.800525,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.99671, u'lng': -78.800525}}",4bd9c4bc-c9e2-4b1d-869f-84d7ebe5b7aa,U1XXX,Dunkin Donuts,716-688-2301,14228,351837,05:00-22:00,EC,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,N,4bd9c4bc-c9e2-4b1d-869f-84d7ebe5b7aa,Dunkin Donuts,1719,"[42.99671, -78.800525]",mqap.33454_DunkinDonuts
1978.85,m,7315 Us Highway 19 N,,,N,Pinellas Park,,N,US,PINELLAS,539,Y,Y,,--,24HOURS,,Y,27.838792,33454002,-82.68311,Y,Y,24HOURS,"{u'latLng': {u'lat': 27.838792, u'lng': -82.68311}}",b0071d77-eccc-462e-96b5-8a8159d8f2e8,U1XXX,Dunkin Donuts,727-521-3866,33781,304658,24HOURS,FS,FL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,b0071d77-eccc-462e-96b5-8a8159d8f2e8,Dunkin Donuts,1720,"[27.838792, -82.68311]",mqap.33454_DunkinDonuts
1979.28,m,801 NC Highway 211 E,WilcoHess,,N,Candor,WH,N,US,Montgomery,518,N,N,,336-794-2814,24HOURS,,Y,35.295497,33454002,-79.733108,,N,24HOURS,"{u'latLng': {u'lat': 35.295497, u'lng': -79.733108}}",bd56dc2a-92ec-4bf7-8824-d14170f8d77b,U1XXX,Dunkin Donuts,336-794-2814,27229,347186,24HOURS,HE,NC,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,E,bd56dc2a-92ec-4bf7-8824-d14170f8d77b,Dunkin Donuts,1721,"[35.295497, -79.733108]",mqap.33454_DunkinDonuts
1979.52,m,1439 Scalp Ave,,,N,Johnstown,,N,US,Cambria,574,Y,Y,,814-266-2334,24HOURS,,Y,40.271262,33454002,-78.857621,Y,Y,24HOURS,"{u'latLng': {u'lat': 40.271262, u'lng': -78.857621}}",0c93f463-b6b8-40b5-b96f-7eca75f86635,U1XXX,Dunkin Donuts,814-266-2300,15904,346210,24HOURS,FS,PA,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,0c93f463-b6b8-40b5-b96f-7eca75f86635,Dunkin Donuts,1722,"[40.271262, -78.857621]",mqap.33454_DunkinDonuts
1979.56,m,4 Southwood Park Dr,,,N,Hilton Head Island,,N,US,Beaufort,507,Y,Y,,843-681-6401,05:00-22:00,,Y,32.21604,33454002,-80.70755,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 32.21604, u'lng': -80.70755}}",fe310e01-0d00-482c-b41b-982d2d390830,U1XXX,Dunkin Donuts,843-681-6400,29926,349841,05:00-22:00,SC,SC,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,fe310e01-0d00-482c-b41b-982d2d390830,Dunkin Donuts,1723,"[32.21604, -80.70755]",mqap.33454_DunkinDonuts
1979.73,m,5227 Ehrlich Rd,,,N,Tampa,,Y,US,Hillsborough,539,Y,Y,,--,05:00-23:00,,Y,28.084847,33454002,-82.538442,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 28.084847, u'lng': -82.538442}}",42e60395-f728-47fe-8f71-4f56b5224a63,U1XXX,Dunkin Donuts,813-968-3100,33624,343508,05:00-23:00,FS,FL,05:30-22:00,,05:30-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,42e60395-f728-47fe-8f71-4f56b5224a63,Dunkin Donuts,1724,"[28.084847, -82.538442]",mqap.33454_DunkinDonuts
1979.81,m,8714 W. Hillsborough Ave,,,N,Tampa,BTE,Y,US,Hillsborough,539,Y,Y,,813-881-9141,24HOURS,,Y,27.996402,33454002,-82.583106,Y,Y,24HOURS,"{u'latLng': {u'lat': 27.996402, u'lng': -82.583106}}",02c0e2f6-4657-4a07-bacb-7c612a256e96,U1XXX,Dunkin Donuts,813-881-9894,33615,336538,24HOURS,FS,FL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,N,02c0e2f6-4657-4a07-bacb-7c612a256e96,Dunkin Donuts,1725,"[27.996402, -82.583106]",mqap.33454_DunkinDonuts
1979.97,m,12709 Bartram Park Blvd,,,N,Jacksonville,,N,US,Duval,561,Y,Y,,--,05:00-23:00,,Y,30.138145,33454002,-81.546928,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 30.138145, u'lng': -81.546928}}",bbcd0a99-2d8a-4355-94ce-4a25eb62d96b,U1XXX,Dunkin Donuts,904-900-1329,32258,352474,05:00-23:00,EC,FL,06:00-21:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,bbcd0a99-2d8a-4355-94ce-4a25eb62d96b,Dunkin Donuts,1726,"[30.138145, -81.546928]",mqap.33454_DunkinDonuts
1980.15,m,3225 34th St N,Hess,,N,Saint Petersburg,HES,N,US,Pinellas,539,N,N,,--,24HOURS,,,27.801253,33454002,-82.67935,,N,24HOURS,"{u'latLng': {u'lat': 27.801253, u'lng': -82.67935}}",b6886842-5e8b-446a-8e26-868ec48a6df6,U1XXX,Dunkin Donuts,727-522-9037,33713,351030,24HOURS,HE,FL,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,E,b6886842-5e8b-446a-8e26-868ec48a6df6,Dunkin Donuts,1727,"[27.801253, -82.67935]",mqap.33454_DunkinDonuts
1980.35,m,26260 Cortez Blvd,Hess,,Y,Brooksville,WH,N,US,Hernando,539,N,N,,--,24HOURS,,Y,28.523517,33454002,-82.303522,,N,24HOURS,"{u'latLng': {u'lat': 28.523517, u'lng': -82.303522}}",033b8bae-97b9-42b0-a2c4-0c145b4b8316,U1XXX,Dunkin Donuts,352-754-9060,34602,346844,24HOURS,HE,FL,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,E,033b8bae-97b9-42b0-a2c4-0c145b4b8316,Dunkin Donuts,1728,"[28.523517, -82.303522]",mqap.33454_DunkinDonuts
1980.77,m,6017 W Linebaugh Ave,,,N,Tampa,MOB,N,US,Hillsborough,539,Y,Y,,--,05:00-21:00,,Y,28.040795,33454002,-82.542699,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 28.040795, u'lng': -82.542699}}",8cd4420c-a957-43f8-a3d0-002aae49ed2a,U1XXX,Dunkin Donuts,813-961-2100,33625,348474,05:00-21:00,GC,FL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,8cd4420c-a957-43f8-a3d0-002aae49ed2a,Dunkin Donuts,1729,"[28.040795, -82.542699]",mqap.33454_DunkinDonuts
1980.77,m,700 34th St. N,,,N,Saint Petersburg,,N,US,Pinellas,539,Y,Y,,--,05:00-22:00,,Y,27.779438,33454002,-82.679762,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 27.779438, u'lng': -82.679762}}",6fd294e6-fc0e-4f21-95d8-df2ed392b107,U1XXX,Dunkin Donuts,727-328-9180,33713,342083,05:00-22:00,FS,FL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,6fd294e6-fc0e-4f21-95d8-df2ed392b107,Dunkin Donuts,1730,"[27.779438, -82.679762]",mqap.33454_DunkinDonuts
1980.86,m,5165 Main St,,,N,Williamsville,,N,US,Erie,514,Y,Y,,--,05:00-22:00,,Y,42.960069,33454002,-78.759634,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 42.960069, u'lng': -78.759634}}",ebd28274-9064-4dbd-ba63-e6a4596ed8b3,U1XXX,Dunkin Donuts,716-565-0370,14221,346734,05:00-22:00,FS,NY,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,ebd28274-9064-4dbd-ba63-e6a4596ed8b3,Dunkin Donuts,1731,"[42.960069, -78.759634]",mqap.33454_DunkinDonuts
1980.87,m,727 Maple Rd,,,N,Amherst,SUN,N,US,Erie,514,Y,Y,,716-632-1410,06:00-22:00,,Y,42.99069,33454002,-78.760343,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 42.99069, u'lng': -78.760343}}",44e4da67-cc5e-449f-a1e8-8fd11a192943,U1XXX,Dunkin Donuts,716-632-1410,14221,343759,06:00-22:00,GC,NY,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,Y,44e4da67-cc5e-449f-a1e8-8fd11a192943,Dunkin Donuts,1732,"[42.99069, -78.760343]",mqap.33454_DunkinDonuts
1980.91,m,8017 Timberlake Rd,WilcoHess,Y,Y,Lynchburg,WH,N,US,Lynchburg City,573,N,N,,--,06:00-00:00,,,37.343966,33454002,-79.235069,,N,06:00-23:00,"{u'latLng': {u'lat': 37.343966, u'lng': -79.235069}}",b3317e3b-83bc-4e61-8e55-d5a7016d09ea,U1XXX,Dunkin Donuts,434-237-5871,24502,347044,06:00-00:00,HE,VA,07:00-23:00,,06:00-23:00,06:00-23:00,N,https://www.dunkindonuts.com,06:00-23:00,E,b3317e3b-83bc-4e61-8e55-d5a7016d09ea,Dunkin Donuts,1733,"[37.343966, -79.235069]",mqap.33454_DunkinDonuts
